entity_type;pf_class;object_name;full_name;attribute_name;attribute_label;attribute_description;data_origin;read_ok;display_value;raw_value_repr;numeric_value;unit;unit_source;value_type;queryability_filter;filter_reason
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;cpHeadFold;<built-in method title of str object at 0x000002D8DA7CE1F0>;Hauptverzeichnis;base_or_parameter;True;<l3>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet</l3>;<powerfactory.DataObject <l1>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet</l1>>;; ;powerfactory;DataObject;helper_filtered;attr_name_matches_helper_pattern
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;cpMeteostat;<built-in method title of str object at 0x000002D8DA7D7830>;Wetterstation;base_or_parameter;False;;;;ElmMeteostat;powerfactory;;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;cpOperator;<built-in method title of str object at 0x000002D8DA7D78F0>;Betreiber;base_or_parameter;False;;;;ElmOperator;powerfactory;;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;cpOwner;<built-in method title of str object at 0x000002D8DA799770>;Eigentümer;base_or_parameter;False;;;;ElmOwner;powerfactory;;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;cpSite;<built-in method title of str object at 0x000002D8DA7D7A30>;Standort;base_or_parameter;False;;;;ElmSite;powerfactory;;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;cpSubstat;<built-in method title of str object at 0x000002D8DA7D7A70>;Schaltanlage;base_or_parameter;False;;;;ElmSubstat,ElmTrfstat;powerfactory;;helper_filtered;attr_name_matches_helper_pattern
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;cpSupplySubstation;<built-in method title of str object at 0x000002D8DA7CE290>;Versorgt von Schaltanlage;base_or_parameter;False;;;;ElmSubstat;powerfactory;;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;cpSupplyTransformer;<built-in method title of str object at 0x000002D8DA7CE330>;Versorgt von Transformator;base_or_parameter;False;;;;ElmTr*;powerfactory;;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;cpSupplyTrfStation;<built-in method title of str object at 0x000002D8DA7CE380>;Versorgt von Ortsnetzstation;base_or_parameter;False;;;;ElmTrfstat;powerfactory;;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;cpZone;<built-in method title of str object at 0x000002D8DA7D7CF0>;Zone;base_or_parameter;False;;;;ElmZone;powerfactory;;helper_filtered;attr_name_matches_helper_pattern
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;cubics;<built-in method title of str object at 0x000002D8DA7D7DB0>;Felder;base_or_parameter;True;[];[];;StaCubic;powerfactory;list;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;dat_src;<built-in method title of str object at 0x000002D8DA7D7EF0>;Datenquelle;base_or_parameter;True;MAN;'MAN';; ;powerfactory;str;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;dataExtBlob;;;base_or_parameter;False;;;;;;;helper_filtered;not_readable_and_no_engineering_signal
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;dataExtDesc;<built-in method title of str object at 0x000002D8DA7D8070>;Beschreibung;base_or_parameter;True;[];[];; ;powerfactory;list;helper_filtered;attr_name_matches_helper_pattern
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;dataExtUnit;<built-in method title of str object at 0x000002D8DA7D8170>;Einheit;base_or_parameter;True;[];[];; ;powerfactory;list;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;dataExtValue;<built-in method title of str object at 0x000002D8DA7D8270>;Wert;base_or_parameter;False;;;;;;;review;engineering_match_but_not_readable
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;desc;<built-in method title of str object at 0x000002D8DA7D82B0>;Beschreibung;base_or_parameter;True;[];[];; ;powerfactory;list;helper_filtered;attr_name_matches_helper_pattern
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;doc_id;<built-in method title of str object at 0x000002D8DA7997D0>;Zusätzliche Daten;base_or_parameter;False;;;; ;powerfactory;;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;dpl1;<built-in method title of str object at 0x000002D8DA7D8430>;dpl1;base_or_parameter;True;0.0;0.0;0.0; ;powerfactory;float;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;dpl2;<built-in method title of str object at 0x000002D8DA7D8530>;dpl2;base_or_parameter;True;0.0;0.0;0.0; ;powerfactory;float;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;dpl3;<built-in method title of str object at 0x000002D8DA7D8630>;dpl3;base_or_parameter;True;0.0;0.0;0.0; ;powerfactory;float;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;dpl4;<built-in method title of str object at 0x000002D8DA7D8730>;dpl4;base_or_parameter;True;0.0;0.0;0.0; ;powerfactory;float;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;dpl5;<built-in method title of str object at 0x000002D8DA7D8830>;dpl5;base_or_parameter;True;0.0;0.0;0.0; ;powerfactory;float;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;dvmax;<built-in method title of str object at 0x000002D8DA7CE3D0>;Spannungsregelung: Delta U max;base_or_parameter;True;5.0;5.0;5.0;%;powerfactory;float;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;dvmin;<built-in method title of str object at 0x000002D8DA7CE2E0>;Spannungsregelung: Delta U min;base_or_parameter;True;-5.0;-5.0;-5.0;%;powerfactory;float;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;fold_id;<built-in method title of str object at 0x000002D8DA7D8AB0>;Im Ordner;base_or_parameter;True;<l3>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet</l3>;<powerfactory.DataObject <l1>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet</l1>>;; ;powerfactory;DataObject;helper_filtered;attr_name_matches_helper_pattern
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;for_name;<built-in method title of str object at 0x000002D8DA799890>;Fremdschlüssel;base_or_parameter;True;;'';; ;powerfactory;str;helper_filtered;attr_name_matches_helper_pattern
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;gnrl_modby;<built-in method title of str object at 0x000002D8DA799830>;Objekt verändert durch;base_or_parameter;True;DIgSILENT;'DIgSILENT';; ;powerfactory;str;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;gnrl_modif;<built-in method title of str object at 0x000002D8DA7998F0>;Objekt verändert;base_or_parameter;True;1580120947.0;1580120947;1580120947.0; ;powerfactory;int;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;iAccessLoc;<built-in method title of str object at 0x000002D8DA7D8DB0>;Arbeitsbereich;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;iBayEnd;<built-in method title of str object at 0x000002D8DA7D8EB0>;Schaltfeld-Ende;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;iBoxed;<built-in method title of str object at 0x000002D8DA7D34B0>;Gehäuse:Freiluft:Gekapselt;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;iComDate;<built-in method title of str object at 0x000002D8DA7CE420>;Inbetriebnahme am;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;iEarth;<built-in method title of str object at 0x000002D8DA7D9130>;Geerdet;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;iOPFCvmax;<built-in method title of str object at 0x000002D8DA799950>;Spannungsgrenzen: Obere Spannungsgrenze;base_or_parameter;True;1.0;1;1.0; ;powerfactory;int;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;iOPFCvmin;<built-in method title of str object at 0x000002D8DA7999B0>;Spannungsgrenzen: Untere Spannungsgrenze;base_or_parameter;True;1.0;1;1.0; ;powerfactory;int;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;iPriority;<built-in method title of str object at 0x000002D8DA7D3750>;Priorität für Topologieverfolgung;base_or_parameter;True;-1.0;-1;-1.0; ;powerfactory;int;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;iSchemeStatus;<built-in method title of str object at 0x000002D8DA7D9470>;Planungsstatus;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;iSection;<built-in method title of str object at 0x000002D8DA7D9570>;Abschnitt;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;iSubstatDef;<built-in method title of str object at 0x000002D8DA799A10>;Gerätedaten;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;iTopoPrio;<built-in method title of str object at 0x000002D8DA7D3980>;Trennstellenoptimierung: Priorität;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;iUsage;<built-in method title of str object at 0x000002D8DA7D3AD0>;Verwendung:Sammelschiene:Abzweigknoten:Interner Knoten;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;helper_filtered;attr_name_matches_helper_pattern
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;i_t;<built-in method title of str object at 0x000002D8DA7CE470>;Kurzschlussstrom;base_or_parameter;True;0.0;0.0;0.0;kA;powerfactory;float;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;idc_t;<built-in method title of str object at 0x000002D8DA799A70>;D.C. Anteil des Kurzschlussstroms;base_or_parameter;True;0.0;0.0;0.0;kA;powerfactory;float;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;ik_t;<built-in method title of str object at 0x000002D8DA72FD30>;Obere Einhüllende des Kurzschlussstroms;base_or_parameter;True;0.0;0.0;0.0;kA;powerfactory;float;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;ikl_t;<built-in method title of str object at 0x000002D8DA72FDB0>;Untere Einhüllende des Kurzschlussstroms;base_or_parameter;True;0.0;0.0;0.0;kA;powerfactory;float;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;iminus;<built-in method title of str object at 0x000002D8DA7A37E0>;Nennspannung: DC-Polarität:positiv (+):negativ (-):neutral;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;iperfect;<built-in method title of str object at 0x000002D8DA7CE4C0>;Fehlerdaten: Ideale Komponente;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;isSoftConstr;<built-in method title of str object at 0x000002D8DA799AD0>;Spannungsgrenzen: Weiche Nebenbedingung;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;isshc;<built-in method title of str object at 0x000002D8DA7CE510>;Kurzschlussknoten;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;ivpriority;<built-in method title of str object at 0x000002D8DA7D3EC0>;Spannungsregelung: Priorität;base_or_parameter;True;-1.0;-1;-1.0; ;powerfactory;int;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;loc_name;<built-in method title of str object at 0x000002D8DA7DA0B0>;Name;base_or_parameter;True;Bus 1;'Bus 1';; ;powerfactory;str;helper_filtered;attr_name_matches_helper_pattern
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;nFactor;<built-in method title of str object at 0x000002D8DA7CE560>;Statistische Korrektur;base_or_parameter;True;3.0;3.0;3.0; ;powerfactory;float;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;nneutral;<built-in method title of str object at 0x000002D8DA7CE5B0>;Anzahl Neutralleiter:0:1;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;nphase;<built-in method title of str object at 0x000002D8DA7DA330>;Phasenanzahl;base_or_parameter;True;3.0;3;3.0; ;powerfactory;int;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;oid_;<built-in method title of str object at 0x000002D8DA7DA430>;Objekt-ID;base_or_parameter;True;2063874.0;2063874;2063874.0; ;powerfactory;int;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;outserv;<built-in method title of str object at 0x000002D8DA799B30>;außer Betrieb;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;helper_filtered;attr_name_matches_helper_pattern
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;pArea;<built-in method title of str object at 0x000002D8DA7DA630>;Gebiet;base_or_parameter;False;;;;ElmArea;powerfactory;;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;pOperator;<built-in method title of str object at 0x000002D8DA7DA6F0>;Betreiber;base_or_parameter;False;;;;ElmOperator;powerfactory;;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;pOwner;<built-in method title of str object at 0x000002D8DA799B90>;Eigentümer;base_or_parameter;False;;;;ElmOwner;powerfactory;;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;pRating;<built-in method title of str object at 0x000002D8DA7CE600>;Therm. Belastbarkeit;base_or_parameter;False;;;;IntThrating;powerfactory;;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;pStoch;<built-in method title of str object at 0x000002D8DA7CE650>;Fehlerdaten: Elementmodell;base_or_parameter;False;;;;StoTypbar;powerfactory;;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;pTypStoch;<built-in method title of str object at 0x000002D8DA7CE6A0>;Fehlerdaten: Typmodell;base_or_parameter;False;;;;StoTypbar;powerfactory;;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;pZone;<built-in method title of str object at 0x000002D8DA7DA9B0>;Zone;base_or_parameter;False;;;;ElmZone;powerfactory;;keep;pf_unit_available
bus;ElmTerm;Bus 1;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Bus 1.ElmTerm;phtech;<built-in method title of str object at 0x000002D8DA72FE30>;Phasen Technologie:L1L2L3:L1L2L3-N:BI:BI-N:2PH:2PH-N:1PH:1PH-N:N;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
